file,orgText,whisperxOut,WER
meisterfloh/meisterfloh_2218.wav,wenn ich ihn nur finden könnte«   der wirt fasste herz und fragte bescheiden »wen meinen sie eigentlich," wenn ich ihn nur finden könnte. Der Wirt fasste ein Herz und fragte bescheiden, wen meinen Sie eigentlich?",
meisterfloh/meisterfloh_2219.wav,bester herr pepusch wen können sie nicht finden« »kennt ihr« sprach pepusch feierlich," Bester Herr Peppusch, wen können Sie nicht finden? — Kennt ihr, sprach Peppusch feierlich,",
meisterfloh/meisterfloh_2220.wav,indem er den wirt scharf ins auge fasste »kennt ihr einen der dem könig sekakis zu vergleichen an macht und wunderbarer kraft," indem er den Wirt scharf ins Auge fasste, kennt ihr einen, der dem König Sekakis zu vergleichen, an Macht und wunderbarer Kraft,",
meisterfloh/meisterfloh_2221.wav,so nennt seinen namen und ich küsse euch die füsse – doch wollt ich übrigens euch fragen," So nennt seine Namen, und ich küsse euch die Füße. Doch wollte ich übrigens euch fragen,",
meisterfloh/meisterfloh_2222.wav,ob ihr jemanden wisst der den herrn peregrinus tyss kennt und mir sagen kann wo ich ihn in diesem augenblick treffen werde« –," Ob ihr jemanden wisst, der den Herrn Peregrinus Thys kennt und mir sagen kann, wo ich ihn in diesem Augenblick treffen werde?",
meisterfloh/meisterfloh_2223.wav,»da« erwiderte freundlich schmunzelnd der wirt »da kann ich dienen verehrtester herr pepusch und ihnen berichten," »Da«, erwiderte freundlich schmunzelnd der Wirt, »da kann ich dienen, verehrtester Herr Peppusch, und Ihnen berichten,",
meisterfloh/meisterfloh_2224.wav,dass der gute herr tyss sich erst vor einer stunde hier befand und ein schöppchen würzburger zu sich nahm, dass der gute Herr Tüß sich erst vor einer Stunde hier befand und ein Schöpfchen Würzburger zu sich nahm.,
meisterfloh/meisterfloh_2225.wav,er war sehr in gedanken und rief plötzlich als ich bloss erwähnte was die börsenhalle neues gebracht ›ja süsse gamaheh –," Er war sehr in Gedanken und rief plötzlich, als ich bloß erwähnte, was die Börsenhalle Neues gebracht. Ja, süße Gamahe!",
meisterfloh/meisterfloh_2226.wav,ich habe dir entsagt – sei glücklich in meines georgs armen‹ – dann sprach eine feine kuriose stimme," Ich habe dir entsagt, sei glücklich in meines Georgs Armen.« Dann sprach eine feine, kuriose Stimme,",
meisterfloh/meisterfloh_2227.wav,›lasst uns jetzt zum leuwenhoek gehen und ins horoskop gucken‹ – sogleich leerte herr tyss eiligst das glas, Lasst uns jetzt zum Läuwenhück gehen und ins Horoskop gucken.' Sogleich lehrte Herr Tüß eilig das Glas.,
meisterfloh/meisterfloh_2228.wav,und machte sich samt der stimme ohne körper von dannen wahrscheinlich sind beide die stimme und herr tyss zum leuwenhoek gegangen," und machte sich samt der Stimme ohne Körper von Dannen. Wahrscheinlich sind beide, die Stimme und Herr Tüß, zum Läuwenhück gegangen,",
meisterfloh/meisterfloh_2229.wav,der sich im lamento befindet weil ihm sämtliche abgerichtete flöhe krepiert sind« da sprang george in voller furie auf," der sich im Lamento befindet, weil ihm sämtliche abgerichteten Flöhe krepiert sind. Da sprang Georg in voller Furie auf.",
meisterfloh/meisterfloh_2230.wav,packte den wirt bei der kehle und schrie »halunkischer egelsbote was sprichst du – entsagt – ihr entsagt –," packte den Wirt an der Kehle und schrie, »Hallunkischer Egelsbote, was sprichst du? Entsagt? Ihr entsagt?«",
meisterfloh/meisterfloh_2231.wav,gamaheh – peregrinus – sekakis« – – –, Gamahe peregrinus secacis Ende von Teil 1,
meisterfloh/meisterfloh_2232.wav,des wirts erzählung war ganz der wahrheit gemäss den meister floh hatte er vernommen der, Teil 2 Des Wirts Erzählung war ganz der Wahrheit gemäß. Den Meister Flo hatte er vernommen.,
meisterfloh/meisterfloh_2233.wav,den herrn peregrinus tyss mit feiner silberstimme aufforderte zum mikroskopisten leuwenhoek zu gehen der geneigte leser weiss bereits," der den Herrn Peregrinus Thys mit feiner Silberstimme aufforderte, zum Mikroskopisten Läuvenhöck zu gehen. Der geneigte Leser weiß bereits,",
meisterfloh/meisterfloh_2234.wav,zu welchem zweck peregrinus begab sich auch wirklich auf den weg, Zu welchem Zweck? Peregrinus begab sich auch wirklich auf den Weg dahin.,
meisterfloh/meisterfloh_2235.wav,leuwenhoek empfing den peregrinus mit süsslich widerwärtiger freundlichkeit und mit jenem demütigen komplimentenwesen," Leuvenhück empfing den Peregrinus mit süßlich-widerwärtiger Freundlichkeit und mit jenem demütigen Komplimentenwesen,",
meisterfloh/meisterfloh_2236.wav,in dem sich das lästige erzwungene anerkenntnis der superiorität ausspricht," indem sich das lästige, erzwungene Anerkenntnis der Superiorität ausspricht.",
meisterfloh/meisterfloh_2237.wav,da aber peregrinus das mikroskopische glas in der pupille hatte so half dem herrn anton von leuwenhoek alle freundlichkeit," Da aber Peregrinus das mikroskopische Glas in der Pupille hatte, so half dem Herrn Anton von Läuvenhöck alle Freundlichkeit,",
meisterfloh/meisterfloh_2238.wav,alle demut ganz und gar nichts vielmehr erkannte peregrinus alsbald den missmut ja den hass der des," Alle Demut, ganz und gar nichts. Vielmehr erkannte Peregrinus alsbald den Missmut, ja, den Hass, der des",
meisterfloh/meisterfloh_2239.wav,mikroskopisten seele erfüllte während er versicherte wie sehr ihn des herrn tyss besuch ehre und erfreue," Mikroskopisten Seele erfüllte. Während er versicherte, wie sehr ihn das Herrn Tys Besuch Ehre und Erfreue,",
meisterfloh/meisterfloh_2240.wav,lauteten die gedanken »ich wollte dass dich der schwarzgefiederte satan zehntausend klafter tief in den abgrund schleudere," lauteten die Gedanken, ich wollte, dass dich der schwarzgefiederte Satan zehntausend Klafter tief in den Abgrund schleudere.",
meisterfloh/meisterfloh_2241.wav,aber ich muss freundlich und unterwürfig gegen dich tun da die verfluchte konstellation mich unter deine herrschaft gestellt hat," Aber ich muss freundlich und unterwürfig gegen dich tun, da die verfluchte Konstellation mich unter deine Herrschaft gestellt hat.",
meisterfloh/meisterfloh_2242.wav,und mein ganzes sein in gewisser art von dir abhängig ist – doch werde ich dich vielleicht überlisten können, und mein ganzes Sein in gewisser Art von dir abhängig ist. Doch werde ich dich vielleicht überlisten können.,
meisterfloh/meisterfloh_2243.wav,denn trotz deiner vornehmen abkunft bist du doch ein einfältiger tropf – du glaubst," denn trotz deiner vornehmen Abkunft bist du doch ein einfältiger Tropf. Du glaubst,",
meisterfloh/meisterfloh_2244.wav,dass die schöne dörtje elverdink dich liebt und willst sie vielleicht gar heiraten – wende dich nur deshalb an mich," dass die schöne Dörthe Elverding dich liebt und willst sie vielleicht gar heiraten, wende dich nur deshalb an mich.",
meisterfloh/meisterfloh_2245.wav,denn fällst du doch trotz der macht die dir inwohnt ohne dass du es weisst in meine hand," Dann fällst du doch, trotz der Macht, die dir inne wohnt, ohne dass du es weißt, in meine Hand.",
meisterfloh/meisterfloh_2246.wav,und ich werde alles anwenden dich zu verderben und der dörtje sowie des meisters floh habhaft," Und ich werde alles anwenden, dich zu verderben und der Dörtje sowie des Meister Flo habhaft.",
meisterfloh/meisterfloh_2247.wav,zu werden« natürlicherweise richtete peregrinus sein betragen nach diesen gedanken ein, zu werden. Natürlicherweise richtete Peregrinus sein Betragen nach diesen Gedanken ein und,
meisterfloh/meisterfloh_2248.wav,und hütete sich wohl der schönen dörtje elverdink auch nur mit einem worte zu erwähnen," und hütete sich wohl, der schönen Dorje Elverding auch nur mit einem Worte zu erwähnen,",
meisterfloh/meisterfloh_2249.wav,vielmehr gab er vor gekommen zu sein herrn von leuwenhoeks gesammelte naturhistorische merkwürdigkeiten," Vielmehr gab er vor, gekommen zu sein, Herrn von Läuwenhögs gesammelte naturhistorische Merkwürdigkeiten,",
meisterfloh/meisterfloh_2250.wav,in augenschein zu nehmen während nun leuwenhoek die grossen schränke öffnete," in Augenschein zu nehmen. Während nun Leuvenhög die großen Schränke öffnete,",
meisterfloh/meisterfloh_2251.wav,sagte meister floh dem peregrinus ganz leise ins ohr dass auf dem tische am fenster," sagte Meister Floh dem Peregrinus ganz leise ins Ohr, das auf dem Tische am Fenster",
meisterfloh/meisterfloh_2252.wav,sein des peregrinus horoskop liege peregrinus näherte sich behutsam und blickte scharf hin, Sein des Peregrinus soros copelige. Peregrinus näherte sich behutsam und blickte scharf hin.,
meisterfloh/meisterfloh_2253.wav,da sah er nun zwar allerlei linien   sich mystisch durchkreuzten und andere wunderbare zeichen," Da sah er nun zwar allerlei Linien, die sich mystisch durchkreuzten und andere wunderbare Zeichen,",
meisterfloh/meisterfloh_2254.wav,da es ihm indessen an astrologischer kenntnis gänzlich mangelte so konnte er so scharf hinblicken als er nur wollte," Da es ihm indessen an astrologischer Kenntnis gänzlich mangelte, so konnte er so scharf hinblicken, als er nur wollte,",
meisterfloh/meisterfloh_2255.wav,alles blieb ihm doch undeutlich und verworren seltsam schien es ihm nur," Alles blieb ihm doch undeutlich und verworren. Seltsam schien es ihm nur,",
meisterfloh/meisterfloh_2256.wav,dass er den roten glänzenden punkt in der mitte der tafel auf der das horoskop entworfen," dass er den roten, glänzenden Punkt in der Mitte der Tafel, auf der das Horoskop entworfen,",
meisterfloh/meisterfloh_2257.wav,ganz deutlich für sein selbst anerkennen musste je länger er den punkt anschaute," ganz deutlich für sein Selbst anerkennen musste. Je länger er den Punkt anschaute,",
meisterfloh/meisterfloh_2258.wav,desto mehr gewann er die gestalt eines herzens desto brennender rötete er sich doch," Desto mehr gewann er die Gestalt eines Herzens, desto brennender rötete er sich, doch",
meisterfloh/meisterfloh_2259.wav,funkelte er nur wie durch gespinst womit er umzogen," Funkelte er nur wie durchgespinst, womit er umzogen.",
meisterfloh/meisterfloh_2260.wav,peregrinus merkte wohl wie leuwenhoek sich mühte ihn von dem horoskop abzuziehen und beschloss ganz vernünftig," Peregrinus merkte wohl, wie Leuvenhög sich mühte, ihn von dem Horoskop abzuziehen, und beschloss ganz vernünftig,",
meisterfloh/meisterfloh_2261.wav,seinen freundlichen feind ohne alle weitere umschweife geradezu um die bedeutung der geheimnisvollen tafel zu befragen," seinen freundlichen Feind ohne alle weitere Umschweife geradezu, um die Bedeutung der geheimnisvollen Tafel zu befragen,",
meisterfloh/meisterfloh_2262.wav,da er nicht gefahr laufe belogen zu werden leuwenhoek versicherte," da er nicht Gefahr laufe, belogen zu werden. »Läuvenhög versicherte,",
meisterfloh/meisterfloh_2263.wav,hämisch lächelnd dass ihm nichts grössere freude verursachen könne als seinem hochverehrtesten freunde die zeichen auf der tafel die er selbst nach seiner geringen kenntnis von solchen sachen entworfen zu erklären," hämisch lächelnd, dass ihm nichts größere Freude verursachen könne, als seinem hoch verehrtesten Freunde die Zeichen auf der Tafel, die er selbst nach seiner geringen Kenntnis von solchen Sachen entworfen, zu erklären.",
meisterfloh/meisterfloh_2264.wav,die gedanken lauteten »hoho willst du da hinaus mein kluger patron fürwahr," Die Gedanken lauteten, ›hoho, willst du da hinaus, mein kluger Patron? Für wahr!‹",
meisterfloh/meisterfloh_2265.wav,meister floh hat dir gar nicht übel geraten ich selbst soll die geheimnisvolle tafel erklärend, Meister Floh hat dir gar nicht übel geraten. Ich selbst soll die geheimnisvolle Tafel erklärend,
meisterfloh/meisterfloh_2266.wav,dir vielleicht auf die sprünge helfen rücksichts der magischen macht deiner werten person – ich könnte dir was vorlügen," dir vielleicht auf die Sprünge helfen, rücksichts der magischen Macht deiner werten Person, ich könnte dir was vorlügen.",
meisterfloh/meisterfloh_2267.wav,doch was könnte das nützen da du wenn ich dir auch die wahrheit sage doch kein jota von allem verstehst," Doch was könnte das nützen, da du, wenn ich dir auch die Wahrheit sage, doch kein Jota von allem verstehst?",
meisterfloh/meisterfloh_2268.wav,sondern dumm bleibst wie vorher aus purer bequemlichkeit und," sondern dumm bleibst wie vorher, aus purer Bequemlichkeit und",
meisterfloh/meisterfloh_2269.wav,um mich nicht mit neuer erfindung in unkosten zu setzen will ich daher von den zeichen der tafel so viel sagen," um mich nicht mit neuer Erfindung in Unkosten zu setzen, will ich daher von den Zeichen der Tafel so viel sagen,",
meisterfloh/meisterfloh_2270.wav,als mir gerade gut dünkt« peregrinus wusste nun dass er zwar nicht alles erfahren," als mir gerade gut dünkt. Peregrinus wusste nun, dass er zwar nicht alles erfahren,",
meisterfloh/meisterfloh_2271.wav,jedoch wenigstens nicht belogen werden   leuwenhoek brachte die tafel auf das einer staffelei ähnliche gestell," jedoch wenigstens nicht belogen werden würde. Läuvenhög brachte die Tafel auf das einer Staffelei ähnliche Gestell,",
meisterfloh/meisterfloh_2272.wav,welches er aus einem winkel in die mitte des zimmers hervorgerückt hatte, welches er aus einem Winkel in die Mitte des Zimmers hervorgerückt hatte.,
meisterfloh/meisterfloh_2273.wav,beide leuwenhoek und peregrinus setzten sich vor die tafel hin und betrachteten sie stillschweigend," Beide, Läuvenhöck und Peregrinus, setzten sich vor die Tafel hin und betrachteten sie stillschweigend.",
meisterfloh/meisterfloh_2274.wav,»ihr ahnet« begann endlich leuwenhoek mit einiger feierlichkeit »ihr ahnet vielleicht nicht peregrinus tyss," »Ihr ahnet,« begann endlich Läuvenhög mit einiger Feierlichkeit, »ihr ahnet vielleicht nicht, Peregrinustis,",
meisterfloh/meisterfloh_2275.wav,dass jene züge jene zeichen auf der tafel die ihr so aufmerksam betrachtet euer eignes horoskop sind," dass jene Züge, jene Zeichen auf der Tafel, die ihr so aufmerksam betrachtet, euer eigenes Horoskop sind,",
meisterfloh/meisterfloh_2276.wav,das ich mit geheimnisvoller astrologischer kunst unter günstigem einfluss der gestirne entworfen –, das ich mit geheimnisvoller astrologischer Kunst unter günstigem Einfluss der Gestirne entworfen.,
meisterfloh/meisterfloh_2277.wav,›wie kommt ihr zu solcher anmassung wie mögt ihr eindringen in die verschlingungen meines lebens wie mein geschick enthüllen wollen‹," Wie kommt ihr zu solcher Anmaßung, wie mögt ihr eindringen in die Verschlingungen meines Lebens, wie mein Geschick enthüllen wollen?",
meisterfloh/meisterfloh_2278.wav,so könntet ihr mich fragen peregrinus und hättet vollkommenes recht dazu," So könntet ihr mich fragen, Peregrinus, und hättet vollkommenes Recht dazu,",
meisterfloh/meisterfloh_2279.wav,wenn ich euch nicht sogleich meinen innern beruf dazu nachzuweisen imstande wäre, wenn ich euch nicht sogleich meinen inneren Beruf dazu nachzuweisen imstande wäre.,
meisterfloh/meisterfloh_2280.wav,ich weiss nicht ob ihr vielleicht den berühmten rabbi isaac ben harravad gekannt oder wenigstens von ihm gehört habt3," Ich weiß nicht, ob ihr vielleicht den berühmten Rabbi Isaak Ben Harawat gekannt oder wenigstens von ihm gehört habt.",
